0.99991,-0.00655905,0.0116194,-0.00160978,-0.0636502,-0.0732597,0.0675106,-0.00754561,-0.018864,0.999794,0.0106118,0.999915,-0.00701359,0.0109048,-0.00124869
0.999915,-0.00701359,0.0109048,-0.00124869,-0.0747985,-0.0375241,0.0449086,-0.0114934,-0.00383114,0.999927,0.0106129,0.999919,-0.0071618,0.0104591,-0.00100374
0.999919,-0.0071618,0.0104591,-0.00100374,-0.0494475,0.019439,0.0190995,0.00792728,-0.0475636,0.998837,0.0106121,0.999917,-0.0076878,0.0103341,-0.000904815
0.999917,-0.0076878,0.0103341,-0.000904815,0.057912,0.0731952,0.0119218,0.00371168,-0.0556752,0.998442,0.0106133,0.999915,-0.00767944,0.0105419,-0.000852206
0.999915,-0.00767944,0.0105419,-0.000852206,0.0372953,0.132907,-0.0662689,-0.0217806,-0.0544516,0.998279,0.0106125,0.999905,-0.00783473,0.0112511,-0.00121495
0.999905,-0.00783473,0.0112511,-0.00121495,0.0119444,0.0884668,-0.0966594,-0.0483446,-0.0414382,0.997971,0.0106117,0.999895,-0.00802315,0.0119648,-0.00173297
0.999895,-0.00802315,0.0119648,-0.00173297,-0.00531254,0.0266167,-0.0627564,-0.0345812,0.00345812,0.999396,0.0106129,0.999893,-0.00774755,0.0122709,-0.00206172
0.999893,-0.00774755,0.0122709,-0.00206172,-0.0306634,-0.0944873,0.0297897,-0.0585014,0.0146254,0.99818,0.0106121,0.999896,-0.00767656,0.0120327,-0.0018929
0.999896,-0.00767656,0.0120327,-0.0018929,0.00965366,-0.109759,0.0244446,-0.0355504,-0.00395004,0.99936,0.0106056,0.999903,-0.00737782,0.0116994,-0.00175456
0.999903,-0.00737782,0.0116994,-0.00175456,0.0580647,-0.0752451,0.0589585,-0.00822767,-0.024683,0.999662,0.010605,0.999912,-0.00725885,0.0110096,-0.00144703
0.999912,-0.00725885,0.0110096,-0.00144703,0.0768488,-0.0208781,0.0672051,-0.0328281,-0.00729514,0.999434,0.0106044,0.999915,-0.00665264,0.0111914,-0.00109015
0.999915,-0.00665264,0.0111914,-0.00109015,-0.0679262,-0.00575914,-0.0824568,-0.0530951,0.0283174,0.998188,0.0106057,0.999912,-0.00673605,0.0113661,-0.0015186
0.999912,-0.00673605,0.0113661,-0.0015186,-0.0824343,-0.00178852,0.00413331,-0.0208277,0.0104138,0.999729,0.0106051,0.999911,-0.00682411,0.0113294,-0.00148788
0.999911,-0.00682411,0.0113294,-0.00148788,-0.0592214,0.0102761,0.0708703,-0.00344826,0,0.999994,0.0106045,0.999914,-0.00693111,0.0111018,-0.00110861
0.999914,-0.00693111,0.0111018,-0.00110861,-0.0447133,-0.0439382,0.065678,0.0297375,-0.0817782,0.996207,0.0106058,0.999915,-0.00744304,0.0106595,-0.000760671
0.999915,-0.00744304,0.0106595,-0.000760671,0.145877,0.0738061,0.105842,0.0265575,-0.0607028,0.997802,0.0106052,0.999918,-0.00690562,0.010802,-0.000215098
0.999918,-0.00690562,0.010802,-0.000215098,0.0973128,0.0988515,0.0685796,0.00363439,-0.0327095,0.999458,0.0106122,0.999917,-0.00659528,0.0110487,0.000135361
0.999917,-0.00659528,0.0110487,0.000135361,0.0183585,0.0951863,-0.0299224,-0.0361929,0.0289544,0.998925,0.0106134,0.999913,-0.00616764,0.011664,-2.34203e-05
0.999913,-0.00616764,0.011664,-2.34203e-05,-0.0442552,0.035627,-0.0997138,-0.0619046,0.0254901,0.997757,0.0106126,0.999908,-0.00616365,0.0121,-0.00054651
0.999908,-0.00616365,0.0121,-0.00054651,-0.0616649,-0.074176,0.0446031,-0.0725352,-0.00362676,0.997359,0.0106118,0.999907,-0.00642608,0.0120527,-0.000300612
0.999907,-0.00642608,0.0120527,-0.000300612,-0.069148,-0.0920439,0.0319277,-0.0420774,-0.0382522,0.998382,0.010613,0.999906,-0.00707667,0.0117679,-0.000125784
0.999906,-0.00707667,0.0117679,-0.000125784,-0.00286907,-0.0818119,0.0444504,-0.00757114,-0.0340701,0.999391,0.0106122,0.999911,-0.00736251,0.0111167,0.000108537
0.999911,-0.00736251,0.0111167,0.000108537,0.106781,-0.00942433,0.0838512,-0.0282571,-0.00353214,0.999594,0.0106133,0.999916,-0.00648263,0.0112361,0.000552188
0.999916,-0.00648263,0.0112361,0.000552188,-0.0127956,0.0548692,-0.0826095,-0.0351886,0.00703772,0.999356,0.0106125,0.999912,-0.00626027,0.0117125,0.00011729
0.999912,-0.00626027,0.0117125,0.00011729,-0.0729659,0.0789984,-0.117887,-0.0368753,0,0.99932,0.0106041,0.999903,-0.00641624,0.0123836,-0.000501393
0.999903,-0.00641624,0.0123836,-0.000501393,-0.063192,-0.00194123,-0.0484011,-0.0698488,-0.0232829,0.997286,0.0106055,0.999896,-0.00683329,0.0127127,-0.000752595
0.999896,-0.00683329,0.0127127,-0.000752595,-0.0470041,-0.0763141,0.030706,0.0316495,-0.0712114,0.996959,0.0106049,0.9999,-0.0073296,0.0120634,-0.000588707
0.9999,-0.0073296,0.0120634,-0.000588707,-0.0471568,-0.0818119,0.0453667,0.0417272,-0.102421,0.993866,0.0106042,0.999904,-0.00785727,0.0114221,-0.000346913
0.999904,-0.00785727,0.0114221,-0.000346913,0.0809722,0.00752718,0.104315,0.0310626,-0.104836,0.994004,0.0106132,0.999906,-0.00772127,0.0112856,0.000196526
0.999906,-0.00772127,0.0112856,0.000196526,0.135034,0.0621996,0.10966,-0.051583,0.0184225,0.998499,0.0106124,0.999907,-0.00673259,0.0118483,0.000772476
0.999907,-0.00673259,0.0118483,0.000772476,0.0799032,0.0168429,0.0250554,-0.0580411,0.00386941,0.998307,0.0106116,0.999906,-0.00614996,0.0122517,0.000903745
0.999906,-0.00614996,0.0122517,0.000903745,-0.0607486,0.00248754,0.00993653,-0.0309926,0.00387408,0.999512,0.0106128,0.999904,-0.0061468,0.0123957,0.00096512
0.999904,-0.0061468,0.0123957,0.00096512,-0.0447133,-0.100596,0.0701068,-0.0766762,0.0230029,0.996791,0.0106044,0.999906,-0.00618255,0.0121541,0.00134723
0.999906,-0.00618255,0.0121541,0.00134723,-0.0389101,-0.024696,0.0623182,0,-0.0514025,0.998678,0.0106057,0.999906,-0.00668162,0.0118397,0.00167623
0.999906,-0.00668162,0.0118397,0.00167623,-0.0538763,-0.00606457,0.032844,-0.0286261,-0.0500956,0.998334,0.0106051,0.999901,-0.007312,0.0118543,0.00185016
0.999901,-0.007312,0.0118543,0.00185016,0.0844847,0.113207,0.0467412,-0.0287649,-0.00359561,0.99958,0.0106045,0.999897,-0.00654442,0.0126035,0.00209311
0.999897,-0.00654442,0.0126035,0.00209311,0.0748635,0.0344053,-0.0735993,-0.049557,-0.00381208,0.998764,0.0106135,0.999894,-0.0060292,0.0131121,0.00170007
0.999894,-0.0060292,0.0131121,0.00170007,0.00201785,0.0266167,-0.136671,-0.0423518,-0.0247052,0.998797,0.0106127,0.999889,-0.00624529,0.0135236,0.000972738
0.999889,-0.00624529,0.0135236,0.000972738,-0.0699115,0.0576181,-0.100477,0.0515131,-0.0551926,0.997146,0.0106119,0.999885,-0.00679093,0.013518,0.000438594
0.999885,-0.00679093,0.013518,0.000438594,-0.0131011,-0.0601261,0.0476575,0.0642384,-0.0906895,0.993805,0.010613,0.999891,-0.00708316,0.0129334,0.000689695
0.999891,-0.00708316,0.0129334,0.000689695,-0.0153918,-0.077994,0.0406325,0,-0.0109482,0.99994,0.0106046,0.9999,-0.00711853,0.0121743,0.000907207
0.9999,-0.00711853,0.0121743,0.000907207,-0.00515982,-0.0712744,0.0775899,-0.0221342,-0.00737807,0.999728,0.010604,0.999908,-0.0068078,0.0116913,0.00132486
0.999908,-0.0068078,0.0116913,0.00132486,0.0710456,0.107862,0.104773,-0.0462604,-0.0308403,0.998453,0.0106053,0.999898,-0.00663647,0.0125464,0.00187151
0.999898,-0.00663647,0.0125464,0.00187151,-0.00989403,0.045859,-0.0881073,-0.0300616,0,0.999548,0.0106047,0.999895,-0.00636774,0.0129096,0.00140835
0.999895,-0.00636774,0.0129096,0.00140835,-0.0390628,0.0722789,-0.0542043,0.0409693,-0.0446937,0.99816,0.0106194,0.999893,-0.00673049,0.0129751,0.00111684
0.999893,-0.00673049,0.0129751,0.00111684,-0.0636502,-0.0277503,0.0152816,0.0146979,-0.0293959,0.99946,0.0106204,0.999895,-0.007195,0.0125017,0.00119951
0.999895,-0.007195,0.0125017,0.00119951,-0.049753,-0.121213,0.0526971,-0.00362079,-0.0362079,0.999338,0.0106194,0.999902,-0.00770501,0.0116145,0.00148233
0.999902,-0.00770501,0.0116145,0.00148233,-0.0121848,-0.0532539,0.07591,-0.0141315,-0.0141315,0.9998,0.0106184,0.999908,-0.00771674,0.0109878,0.00188613
0.999908,-0.00771674,0.0109878,0.00188613,0.0438621,0.0881614,0.0789643,-0.0772545,0.0110364,0.99695,0.0106061,0.999901,-0.00733032,0.011775,0.00230276
0.999901,-0.00733032,0.011775,0.00230276,0.0427931,0.133518,0.0151289,-0.062136,0.0038835,0.99806,0.0106055,0.999891,-0.00695375,0.0128,0.0023792
0.999891,-0.00695375,0.0128,0.0023792,0.0232454,0.0724316,-0.0647417,-0.0632946,0.0186161,0.997821,0.0106049,0.999886,-0.00660823,0.0134477,0.00203645
0.999886,-0.00660823,0.0134477,0.00203645,-0.0202787,-0.0937237,0.0400216,-0.0374204,-0.0187102,0.999124,0.0106042,0.999886,-0.00687591,0.0132609,0.00225318
0.999886,-0.00687591,0.0132609,0.00225318,-0.0503638,-0.135873,0.0264299,-0.0455402,-0.0417452,0.99809,0.0106036,0.999888,-0.00742941,0.0127365,0.00239927
0.999888,-0.00742941,0.0127365,0.00239927,-0.0244021,-0.0373714,0.0261245,-0.0374175,-0.0224505,0.999047,0.010603,0.999884,-0.00774627,0.0128329,0.00254063
0.999884,-0.00774627,0.0128329,0.00254063,-0.0108103,-0.0363024,0.0523917,-0.0224562,-0.0299416,0.999299,0.0106063,0.999884,-0.00814089,0.0125653,0.00281568
0.999884,-0.00814089,0.0125653,0.00281568,0.0779179,0.120995,-0.00518238,-0.0717835,-0.00377808,0.997413,0.0106057,0.999875,-0.00764095,0.0135461,0.00278165
0.999875,-0.00764095,0.0135461,0.00278165,0.038517,0.0551747,-0.0564951,0.0331596,-0.0442128,0.998472,0.0106127,0.999877,-0.00759258,0.0135213,0.00247244
0.999877,-0.00759258,0.0135213,0.00247244,0.000490683,-0.00316296,-0.0560369,0.0430542,-0.0574056,0.997422,0.0106119,0.99988,-0.00777428,0.0132022,0.00217053
0.99988,-0.00777428,0.0132022,0.00217053,-0.0245548,-0.0219471,0.00245343,0,-0.0479154,0.998851,0.0106111,0.999882,-0.00817513,0.0128639,0.00218087
0.999882,-0.00817513,0.0128639,0.00218087,-0.0567779,-0.028972,0.0446031,-0.0255384,0.00729669,0.999647,0.0106143,0.999883,-0.00812287,0.0127089,0.00242718
0.999883,-0.00812287,0.0127089,0.00242718,-0.0228749,-0.0728016,0.0510172,-0.0295002,0.0221252,0.99932,0.0106058,0.999889,-0.0078919,0.0123625,0.0027071
0.999889,-0.0078919,0.0123625,0.0027071,0.0676859,-0.0225579,0.057584,-0.0263059,0.00751598,0.999626,0.0106052,0.999894,-0.00717986,0.0122704,0.00301343
0.999894,-0.00717986,0.0122704,0.00301343,0.108156,0.104502,0.0453667,-0.0187904,0.0187904,0.999647,0.0106046,0.999894,-0.00626035,0.0127687,0.00324676
0.999894,-0.00626035,0.0127687,0.00324676,-0.0240966,0.0357797,-0.0858166,-0.0150121,-0.0562952,0.998301,0.010604,0.999891,-0.00673447,0.0128723,0.00278739
0.999891,-0.00673447,0.0128723,0.00278739,-0.0693007,0.0307401,0.00825666,-0.0611235,-0.0458426,0.997077,0.010611,0.999881,-0.00733932,0.0132919,0.00283348
0.999881,-0.00733932,0.0132919,0.00283348,-0.0983168,-0.0584463,0.0539188,-0.0497409,-0.0153049,0.998645,0.0106141,0.999875,-0.0078681,0.0133323,0.00313121
0.999875,-0.0078681,0.0133323,0.00313121,-0.0999966,-0.056461,0.0494901,-0.00737581,-0.0331911,0.999422,0.0106133,0.999875,-0.00862878,0.012773,0.00339806
0.999875,-0.00862878,0.012773,0.00339806,0.0537887,0.0344053,0.107064,-0.0540598,0.0216239,0.998304,0.0106125,0.999873,-0.00805528,0.0131697,0.00396628
0.999873,-0.00805528,0.0131697,0.00396628,0.0863173,0.0777767,0.0383418,-0.00382959,-0.0306367,0.999523,0.0106041,0.999873,-0.00778585,0.0132912,0.00415534
0.999873,-0.00778585,0.0132912,0.00415534,0.0745581,0.05716,-0.0684069,0.0304703,-0.0571318,0.997901,0.0106035,0.999875,-0.00760195,0.0133098,0.00378017
0.999875,-0.00760195,0.0133098,0.00378017,0.0460001,0.0258531,-0.115902,0.0185166,-0.0851764,0.996194,0.0106068,0.999878,-0.00766037,0.0132527,0.00315592
0.999878,-0.00766037,0.0132527,0.00315592,-0.0740349,-0.099527,0.00978382,-0.0214235,-0.00357059,0.999764,0.0106062,0.999886,-0.00772987,0.0125843,0.00322024
0.999886,-0.00772987,0.0125843,0.00322024,-0.0242494,-0.0329426,0.0220011,-0.0653523,0.0275168,0.997483,0.0106132,0.999886,-0.0076018,0.0126503,0.00334501
0.999886,-0.0076018,0.0126503,0.00334501,0.0117917,-0.0972362,0.0551406,-0.0541267,0.0338292,0.997961,0.0106124,0.999891,-0.00723269,0.0123156,0.00364586
0.999891,-0.00723269,0.0123156,0.00364586,0.00232328,-0.122587,0.0875164,-0.0419209,0.00349341,0.999115,0.0106116,0.999896,-0.00696129,0.0119128,0.00411956
0.999896,-0.00696129,0.0119128,0.00411956,0.0226345,0.0780821,-0.0607711,0.0457104,-0.0879046,0.99508,0.0106108,0.999895,-0.00710127,0.0120848,0.00378816
0.999895,-0.00710127,0.0120848,0.00378816,-0.0245548,0.0693773,-0.0816932,0.0176876,-0.067213,0.997582,0.010614,0.999891,-0.00751249,0.0122316,0.00334876
0.999891,-0.00751249,0.0122316,0.00334876,-0.0499057,0.0777767,-0.0361838,-0.00737967,-0.00737967,0.999946,0.0106132,0.99989,-0.00763859,0.0123222,0.00315627
0.99989,-0.00763859,0.0123222,0.00315627,-0.0583051,-0.025765,0.00627134,-0.0470444,0.0144752,0.998788,0.0106124,0.999889,-0.0076682,0.0123965,0.00319945
0.999889,-0.0076682,0.0123965,0.00319945,0.0299649,-0.0972362,0.0545297,-0.0429707,-0.0035809,0.99907,0.0106116,0.999893,-0.00731552,0.0121785,0.00349531
0.999893,-0.00731552,0.0121785,0.00349531,0.100978,-0.0424111,0.0682742,-0.022352,-0.0521546,0.998389,0.0106108,0.999896,-0.00712417,0.0119379,0.0038482
0.999896,-0.00712417,0.0119379,0.0038482,0.111821,0.10328,0.0633872,0.0366205,-0.080565,0.996076,0.0106139,0.999893,-0.00678706,0.012254,0.00416881
0.999893,-0.00678706,0.012254,0.00416881,0.0643261,0.123286,0.00566048,-0.0215765,-0.0107882,0.999709,0.0106131,0.999892,-0.00621308,0.0126503,0.00419136
0.999892,-0.00621308,0.0126503,0.00419136,-0.0998439,-0.0239324,0.0197104,-0.02535,0.0181071,0.999515,0.0106123,0.999892,-0.00639081,0.0125233,0.00430787
0.999892,-0.00639081,0.0125233,0.00430787,-0.117254,-0.0873097,0.0488792,-0.0466526,0.0502412,0.997647,0.0106039,0.999893,-0.00667676,0.0121746,0.00458262
0.999893,-0.00667676,0.0121746,0.00458262,-0.0888484,-0.0947928,0.0439923,-0.0672161,0.0373423,0.997039,0.0106033,0.999894,-0.0068768,0.011899,0.00482967
0.999894,-0.0068768,0.011899,0.00482967,-0.0170717,-0.0651658,0.0400216,0.0388896,-0.0855571,0.995574,0.0106066,0.999897,-0.00722601,0.0113234,0.00504063
0.999897,-0.00722601,0.0113234,0.00504063,0.0774597,0.147568,0.0143653,0.0407098,-0.0851204,0.995539,0.010606,0.999891,-0.0070781,0.0118739,0.00510186
0.999891,-0.0070781,0.0118739,0.00510186,0.0281323,0.101142,-0.0519136,0.00767162,-0.0728804,0.997311,0.0106053,0.999887,-0.0072428,0.0122426,0.00481621
0.999887,-0.0072428,0.0122426,0.00481621,-0.00103648,0.0267694,-0.0800134,-0.0327922,-0.0473665,0.998339,0.0106047,0.999884,-0.00759396,0.0124647,0.00438746
0.999884,-0.00759396,0.0124647,0.00438746,-0.0602904,-0.00591186,-0.041987,-0.0375651,0.0112695,0.999231,0.0106041,0.999883,-0.00760116,0.0125825,0.00417418
0.999883,-0.00760116,0.0125825,0.00417418,-0.00103648,0.0197445,0.014518,-0.0402898,0,0.999188,0.0106035,0.99988,-0.00735961,0.012936,0.0042554
0.99988,-0.00735961,0.012936,0.0042554,0.0348519,-0.0025521,0.0198631,-0.0306361,0.00765901,0.999501,0.0106144,0.999883,-0.00683091,0.0129979,0.00436349
0.999883,-0.00683091,0.0129979,0.00436349,0.0545523,-0.0340117,0.0343711,-0.00805633,-0.0443098,0.998985,0.0106136,0.999887,-0.00683988,0.012642,0.00453821
0.999887,-0.00683988,0.012642,0.00453821,0.111057,0.0782348,0.0426178,-0.0515232,-0.0515232,0.997342,0.0106129,0.999879,-0.00653865,0.0132589,0.00475171
0.999879,-0.00653865,0.0132589,0.00475171,-0.031427,-0.00530099,-0.0563423,-0.0108297,0,0.999941,0.0106121,0.999885,-0.00648561,0.0129587,0.00445641
0.999885,-0.00648561,0.0129587,0.00445641,-0.0474622,0.0542584,0.0142126,-0.00749022,-0.00749022,0.999944,0.0106113,0.999884,-0.00663865,0.0129102,0.00453234
0.999884,-0.00663865,0.0129102,0.00453234,-0.0839614,-0.0634859,0.0433814,-0.0681647,0.0251133,0.997358,0.0106144,0.999883,-0.00684611,0.0128338,0.00477527
0.999883,-0.00684611,0.0128338,0.00477527,-0.0882375,-0.124725,0.0310114,0.0455945,-0.091189,0.994789,0.0106136,0.999888,-0.0075661,0.011933,0.00494544
0.999888,-0.0075661,0.011933,0.00494544,0.149389,0.0124141,0.0380363,0.0116709,-0.0894772,0.995921,0.0106128,0.999891,-0.00708674,0.0118521,0.00513238
0.999891,-0.00708674,0.0118521,0.00513238,0.10052,0.0597562,0.0372728,-0.0335851,-0.0783653,0.996359,0.0106044,0.999887,-0.00689919,0.0122243,0.00531766
0.999887,-0.00689919,0.0122243,0.00531766,0.0224818,0.0154684,-0.0154144,-0.0266017,0.0190012,0.999466,0.0106038,0.99989,-0.00643241,0.0123306,0.00523837
0.99989,-0.00643241,0.0123306,0.00523837,-0.0127956,-0.0222525,-0.0626037,-0.0182421,0.0182421,0.999667,0.0106031,0.999895,-0.00616093,0.0121403,0.00491189
0.999895,-0.00616093,0.0121403,0.00491189,-0.0874739,0.0244787,0.0450613,-0.0424977,0.0283318,0.998695,0.0106064,0.99989,-0.00630392,0.0124141,0.00516043
0.99989,-0.00630392,0.0124141,0.00516043,-0.0454769,0.0591453,0.0172669,-0.0458809,-0.0176465,0.998791,0.0106135,0.999879,-0.0066312,0.0130668,0.00525412
0.999879,-0.0066312,0.0130668,0.00525412,-0.0257765,-0.0529485,-0.00228077,-0.0577516,-0.0649705,0.996215,0.0106127,0.999877,-0.00706652,0.0129657,0.00524293
0.999877,-0.00706652,0.0129657,0.00524293,0.0569957,-0.110523,0.00764579,-0.0401094,-0.0145852,0.999089,0.0106119,0.999882,-0.00677709,0.0127308,0.00528594
0.999882,-0.00677709,0.0127308,0.00528594,0.0502762,0.00141852,-0.0251882,-0.0219714,-0.0109857,0.999698,0.0106111,0.999889,-0.00631313,0.0124509,0.00514948
